Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Month,Order Weekday
7400,CA-2015-124807,2015-12-07,,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,December,Monday
7765,US-2018-118941,2018-12-08,2018-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52,December,Saturday
7766,US-2018-118941,2018-12-08,2018-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,December,Saturday
7767,US-2018-118941,2018-12-08,2018-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,December,Saturday
7769,CA-2018-154088,2018-12-11,,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,December,Tuesday
7793,CA-2018-169362,2018-12-10,,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,December,Monday
7794,CA-2016-127481,2016-12-12,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4,December,Monday
7795,CA-2016-127481,2016-12-12,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,December,Monday
7796,CA-2016-112711,2016-12-07,,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168,December,Wednesday
7862,CA-2016-142993,2016-12-10,,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,December,Saturday
7863,CA-2016-142993,2016-12-10,,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,December,Saturday
7878,CA-2016-148705,2016-12-03,,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,December,Saturday
8002,CA-2016-110870,2016-12-12,,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,December,Monday
8003,CA-2016-110870,2016-12-12,,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76,December,Monday
8137,CA-2017-118073,2017-12-08,,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,December,Friday
8224,CA-2017-104633,2017-12-06,,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,December,Wednesday
8225,CA-2017-104633,2017-12-06,,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,December,Wednesday
8244,CA-2015-109897,2015-12-08,,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,December,Tuesday
8245,CA-2015-109897,2015-12-08,,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,December,Tuesday
8254,CA-2018-152310,2018-12-08,,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,December,Saturday
8255,CA-2018-152310,2018-12-08,,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,December,Saturday
8256,CA-2018-152310,2018-12-08,,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,December,Saturday
8257,CA-2018-152310,2018-12-08,,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,December,Saturday
8258,CA-2018-152310,2018-12-08,,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,December,Saturday
8259,CA-2018-152310,2018-12-08,,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,December,Saturday
8287,CA-2015-156244,2015-12-08,,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104,December,Tuesday
8288,CA-2015-156244,2015-12-08,,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,December,Tuesday
8289,CA-2015-156244,2015-12-08,,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,December,Tuesday
8290,CA-2015-156244,2015-12-08,,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,December,Tuesday
8291,CA-2015-156244,2015-12-08,,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,December,Tuesday
8292,CA-2015-156244,2015-12-08,,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,December,Tuesday
8314,CA-2015-161508,2015-12-07,,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,December,Monday
8315,CA-2015-161508,2015-12-07,,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,December,Monday
8316,CA-2015-161508,2015-12-07,,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,December,Monday
8317,CA-2015-161508,2015-12-07,,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,December,Monday
8378,CA-2016-162964,2016-12-11,,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,December,Sunday
8379,CA-2016-162964,2016-12-11,,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,December,Sunday
8380,CA-2016-162964,2016-12-11,,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,December,Sunday
8422,CA-2018-150091,2018-12-10,,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,December,Monday
8423,CA-2018-150091,2018-12-10,,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,December,Monday
8424,CA-2018-150091,2018-12-10,,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,December,Monday
8425,CA-2018-150091,2018-12-10,,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,December,Monday
8429,US-2018-132220,2018-12-11,,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,December,Tuesday
8480,US-2017-119270,2017-12-03,,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,December,Sunday
8641,US-2018-148551,2018-12-01,,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,December,Saturday
8662,CA-2016-131856,2016-12-05,,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.968,December,Monday
8663,CA-2016-131856,2016-12-05,,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,December,Monday
8664,CA-2016-131856,2016-12-05,,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,127.904,December,Monday
8717,CA-2017-120824,2017-12-06,,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,December,Wednesday
8718,CA-2017-120824,2017-12-06,,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,December,Wednesday
8719,CA-2017-120824,2017-12-06,,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264,December,Wednesday
8720,CA-2017-120824,2017-12-06,,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,December,Wednesday
8721,CA-2017-120824,2017-12-06,,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,December,Wednesday
8722,CA-2017-120824,2017-12-06,,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,December,Wednesday
8723,CA-2017-120824,2017-12-06,,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,December,Wednesday
8770,CA-2017-151148,2017-12-09,,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,December,Saturday
8771,CA-2017-151148,2017-12-09,,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136,December,Saturday
8807,CA-2017-113082,2017-12-09,,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,December,Saturday
9010,CA-2018-106047,2018-12-07,,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,December,Friday
9056,CA-2016-128993,2016-12-09,,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,December,Friday
9072,CA-2016-136105,2016-12-06,,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,December,Tuesday
9098,US-2015-158365,2015-12-04,,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,December,Friday
9099,CA-2018-152933,2018-12-10,,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.544,December,Monday
9100,CA-2018-152933,2018-12-10,,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368,December,Monday
9101,CA-2018-152933,2018-12-10,,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,December,Monday
9135,CA-2017-124254,2017-12-04,,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,December,Monday
9136,CA-2017-124254,2017-12-04,,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,December,Monday
9137,CA-2017-124254,2017-12-04,,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,December,Monday
9175,CA-2018-119424,2018-12-06,,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,December,Thursday
9176,CA-2018-119424,2018-12-06,,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,December,Thursday
9272,CA-2017-100510,2017-12-05,,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,December,Tuesday
9273,CA-2017-100510,2017-12-05,,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,December,Tuesday
9331,US-2016-153283,2016-12-11,,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,New York City,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,December,Sunday
9403,CA-2017-105459,2017-12-08,,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,209.148,December,Friday
9404,CA-2017-105459,2017-12-08,,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,December,Friday
9426,CA-2015-116246,2015-12-09,,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,December,Wednesday
9440,US-2015-154655,2015-12-10,,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,December,Thursday
9487,CA-2018-130505,2018-12-10,2018-12-10,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,December,Monday
9496,US-2017-123610,2017-12-05,,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,December,Tuesday
9497,US-2017-123610,2017-12-05,,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,December,Tuesday
9537,CA-2018-124191,2018-12-06,,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,December,Thursday
9639,US-2018-125808,2018-12-11,,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,December,Tuesday
9717,US-2017-144477,2017-12-08,,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,December,Friday
9720,CA-2018-166835,2018-12-11,,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,December,Tuesday
9797,CA-2016-128608,2016-12-01,,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.368,December,Thursday
9798,CA-2016-128608,2016-12-01,,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,235.188,December,Thursday
9799,CA-2016-128608,2016-12-01,,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.376,December,Thursday
9800,CA-2016-128608,2016-12-01,,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,December,Thursday
